track_id,frame,x,y
1,261,1260.983642578125,566.37353515625
1,262,1256.647216796875,565.7276000976562
1,263,1252.1474609375,561.7330932617188
1,264,1249.04638671875,556.0338745117188
1,265,1247.470947265625,550.8992919921875
1,266,1246.932373046875,543.6685180664062
1,267,1247.7381591796875,537.6408081054688
1,268,1250.800537109375,536.8065795898438
1,269,1255.43994140625,536.4464111328125
1,270,1259.86328125,534.4727172851562
1,271,1260.06591796875,532.8782348632812
1,272,1260.305419921875,530.6695556640625
1,273,1259.808349609375,531.1808471679688
1,274,1261.323974609375,531.2229614257812
1,275,1257.82958984375,534.465576171875
1,276,1251.422607421875,535.4771118164062
1,277,1248.494384765625,535.0654296875
1,278,1249.3426513671875,533.7137451171875
1,279,1249.706787109375,531.9673461914062
1,280,1247.0452880859375,531.34033203125
1,281,1246.821533203125,532.1819458007812
1,282,1248.1837158203125,532.8759155273438
1,283,1253.691162109375,534.5595092773438
1,284,1258.733642578125,535.1256103515625
1,285,1258.096923828125,534.5647583007812
1,286,1257.17578125,533.7366333007812
1,287,1254.324951171875,532.8316040039062
1,288,1249.7637939453125,532.0194702148438
1,289,1246.830322265625,531.7232055664062
1,290,1244.2545166015625,532.1929931640625
1,291,1242.1368408203125,535.5062255859375
1,292,1241.9130859375,537.2700805664062
1,293,1242.859619140625,537.8618774414062
1,294,1244.060302734375,537.7807006835938
1,295,1245.978271484375,537.2039184570312
1,296,1246.598388671875,537.67578125
1,297,1246.93017578125,536.2410278320312
1,298,1247.093505859375,535.7486572265625
1,299,1247.2413330078125,535.2981567382812
1,300,1247.572509765625,535.3225708007812
1,301,1247.452392578125,535.404052734375
1,302,1247.501220703125,535.338134765625
1,303,1247.872802734375,535.1046752929688
1,304,1247.9923095703125,534.5655517578125
1,305,1248.012451171875,534.4616088867188
1,306,1248.040283203125,534.4370727539062
1,307,1248.1197509765625,534.2706298828125
1,308,1248.2568359375,534.2623901367188
1,309,1248.3330078125,534.226318359375
1,310,1248.2459716796875,534.570068359375
1,311,1248.269287109375,534.094970703125
1,312,1248.2452392578125,534.2704467773438
1,313,1248.1551513671875,534.7492065429688
1,314,1248.122802734375,534.7857055664062
1,315,1248.015625,534.8809204101562
1,316,1248.0499267578125,534.9046630859375
1,317,1247.966796875,535.1399536132812
1,318,1247.758544921875,535.1090087890625
1,319,1247.3377685546875,534.7565307617188
1,320,1247.6719970703125,535.04833984375
1,321,1248.19091796875,535.3953247070312
1,322,1248.2423095703125,535.1638793945312
1,323,1248.1419677734375,535.0162353515625
1,324,1247.9775390625,534.9446411132812
1,325,1248.08837890625,534.6309814453125
1,326,1248.11962890625,534.5060424804688
1,327,1248.197509765625,534.550537109375
1,328,1248.0712890625,534.633544921875
1,329,1248.031982421875,534.7435913085938
1,330,1248.0673828125,534.52490234375
1,331,1248.158203125,534.465576171875
1,332,1248.109619140625,534.4464721679688
1,333,1247.92333984375,534.4325561523438
1,334,1247.887939453125,534.62158203125
1,335,1247.98583984375,534.6549072265625
1,336,1247.893798828125,534.9663696289062
1,337,1248.036376953125,534.4500732421875
1,338,1248.036376953125,534.0391235351562
1,339,1247.906005859375,534.1659545898438
1,340,1248.062255859375,534.1074829101562
1,341,1248.169189453125,534.036376953125
1,342,1248.0709228515625,534.3908081054688
1,343,1248.021728515625,534.2994995117188
1,344,1248.1044921875,534.4690551757812
1,345,1248.0443115234375,534.4903564453125
1,346,1247.986328125,534.4075317382812
1,347,1248.0550537109375,534.1434326171875
1,348,1248.258056640625,534.09716796875
1,349,1248.2601318359375,534.356201171875
1,350,1248.295654296875,534.1721801757812
1,351,1248.255859375,534.1966552734375
